#	rank	protein_a	protein_b	d_AB	s_AB
315	NC [Jurkat]	PB1 [Flu]	1.27131782946	0.0241299779388
316	PB1 [Flu]	VPR [Jurkat]	1.25947521866	0.024393844337
317	CA [Jurkat]	NA [Flu]	1.37478411054	0.0260237039908
318	NA [Flu]	REV [Jurkat]	1.38715277778	0.0269844079996
319	HA [Flu]	MA [Jurkat]	1.33880903491	0.0289907046361
320	IN [Jurkat]	NA [Flu]	1.40204081633	0.0292926040053
321	NEF [Jurkat]	PB1 [Flu]	1.26750448833	0.0303077228317
322	GAG [Jurkat]	PA [Flu]	1.24678111588	0.0306355008154
323	GP120 [Jurkat]	NEP [Flu]	1.26851851852	0.0324185990987
324	HA [Flu]	PA [Flu]	1.38912133891	0.0335238363711
325	NCC [Jurkat]	PB2 [Flu]	1.25247524752	0.0367552861804
326	NEP [Flu]	POL [Jurkat]	1.25619834711	0.0371499947822
327	NS1 [Flu]	RT [Jurkat]	1.3381147541	0.039431922187
328	NA [Flu]	TAT [Jurkat]	1.39503816794	0.0404166809455
329	NA [Flu]	PA [Flu]	1.44481605351	0.0405851665055
330	CA [Jurkat]	HA [Flu]	1.34104046243	0.0409134403483
331	NEF [Jurkat]	NEP [Flu]	1.28326996198	0.0418715158063
332	PB2 [Flu]	VPR [Jurkat]	1.25433526012	0.0434059926796
333	GP120 [Jurkat]	PB2 [Flu]	1.25129982669	0.0435536948281
334	P6 [Jurkat]	PB2 [Flu]	1.27272727273	0.0458761693403
335	NEF [Jurkat]	PB2 [Flu]	1.2593250444	0.0462803857922
336	NC [Jurkat]	PB2 [Flu]	1.26972010178	0.0466843571485
337	GP120 [Jurkat]	PA [Flu]	1.28037383178	0.0470028389781
338	NEF [Jurkat]	PA [Flu]	1.28598848369	0.0473189641365
339	NEP [Flu]	VIF [Jurkat]	1.25405405405	0.0484963342774
340	NA [Flu]	NCC [Jurkat]	1.40657698057	0.0496610650959
341	PA [Flu]	RT [Jurkat]	1.30396475771	0.0517917235471
342	GAG [Jurkat]	PB1 [Flu]	1.26693227092	0.052259409902
343	NA [Flu]	NC [Jurkat]	1.41885964912	0.0546279503624
344	PB1 [Flu]	PR [Jurkat]	1.29841897233	0.0577066015928
345	CA [Jurkat]	NEP [Flu]	1.29436325678	0.0584450168099
346	PA [Flu]	PR [Jurkat]	1.30425531915	0.0620701943597
347	GP41 [Jurkat]	NS1 [Flu]	1.37847222222	0.0651606174534
348	CA [Jurkat]	PA [Flu]	1.29957805907	0.0663887457189
349	GP160 [Jurkat]	PB1 [Flu]	1.32727272727	0.0689494827207
350	HA [Flu]	NC [Jurkat]	1.38636363636	0.0707653220684
351	NEP [Flu]	RT [Jurkat]	1.32679738562	0.0718954248366
352	CA [Jurkat]	PB1 [Flu]	1.30588235294	0.0741657936384
353	MA [Jurkat]	NEP [Flu]	1.31991051454	0.0743009663743
354	HA [Flu]	TAT [Jurkat]	1.38146551724	0.0754774147132
355	PB1 [Flu]	RT [Jurkat]	1.32857142857	0.0778711484594
356	GAG [Jurkat]	PB2 [Flu]	1.26968503937	0.0791642852417
357	GP160 [Jurkat]	PB2 [Flu]	1.31423895254	0.0800678148707
358	PB2 [Flu]	PR [Jurkat]	1.298828125	0.0822678611467
359	HA [Flu]	REV [Jurkat]	1.39728682171	0.0857518363925
360	MA [Jurkat]	PB1 [Flu]	1.32845188285	0.0870440153504
361	NEP [Flu]	PR [Jurkat]	1.33263157895	0.0877175275359
362	PA [Flu]	VPR [Jurkat]	1.32461538462	0.0880612562434
363	MA [Jurkat]	PA [Flu]	1.33484162896	0.0919610074144
364	CA [Jurkat]	PB2 [Flu]	1.3003875969	0.0928231444824
365	NEP [Flu]	VPR [Jurkat]	1.33435114504	0.095068090044
366	PB1 [Flu]	VPU [Jurkat]	1.33232169954	0.0982098038359
367	PB2 [Flu]	VPU [Jurkat]	1.32180451128	0.111844722455
368	MA [Jurkat]	PB2 [Flu]	1.3326446281	0.11538886749
369	PB2 [Flu]	RT [Jurkat]	1.34274193548	0.116193762258
370	PA [Flu]	VPU [Jurkat]	1.35634028892	0.120755639166
371	NEP [Flu]	VPU [Jurkat]	1.36624203822	0.127928461835
