#	rank	protein_a	protein_b	d_AB	s_AB
365	CA [HEK]	PR [Jurkat]	1.32790697674	-0.0594219353484
366	NCC [Jurkat]	p6 [HEK]	1.24511545293	-0.0341911391091
367	VPR [Jurkat]	p6 [HEK]	1.24191063174	-0.0326052663903
368	CA [HEK]	VPR [Jurkat]	1.35081967213	-0.0308782435441
369	POL [Jurkat]	p6 [HEK]	1.22384937238	-0.0304318230775
370	CA [HEK]	RT [Jurkat]	1.36714975845	-0.0301670630113
371	GP160 [Jurkat]	P6 [HEK]	1.19898819562	-0.0239159226083
372	CA [HEK]	NCC [Jurkat]	1.36259541985	-0.0238931897363
373	GP41 [Jurkat]	P6 [HEK]	1.21201413428	-0.0178957923657
374	CA [HEK]	POL [Jurkat]	1.36674259681	0.0052793838046
375	VPU [Jurkat]	p6 [HEK]	1.28295819936	0.00941177983854
376	CA [HEK]	VPU [Jurkat]	1.39965694683	0.0189285097645
377	CA [HEK]	GP160 [Jurkat]	1.42533081285	0.020391026949
378	GP41 [Jurkat]	p6 [HEK]	1.3438077634	0.0390441866221
