# This file contains a filtered version of the Human Interactome that includes
# only the yeast two-hybrd interactions ("Binary interactions").
# gene_ID_1	 gene_ID_2	data_source(s)
7322	84231	binary;literature
23476	5295	binary;literature
10190	9638	binary;literature;signaling
10040	57003	binary;literature
5833	79831	binary;literature
373156	373156	binary;literature
51003	84164	binary;literature;signaling
4673	7157	binary;literature
30008	3603	binary;literature;signaling
10114	8994	binary;literature;signaling
9638	9804	binary;literature;signaling
25	987	binary;literature
4589	5217	binary;literature
54622	60492	binary;literature;signaling
3603	83878	binary;literature;signaling
10989	57562	binary;literature;signaling
10262	8440	binary;literature;signaling
6921	6923	binary;literature;signaling;complexes
3265	4301	binary;literature;signaling
23595	9134	binary;literature
115106	81620	binary;literature
4690	8482	binary;literature
4233	5788	binary;literature
2099	8648	binary;literature;signaling
6045	7325	binary;literature
6638	6638	binary;literature
27077	5394	binary;literature;signaling
3646	4093	binary;literature;signaling
23199	84060	binary;literature;signaling
4715	8518	binary;literature;signaling
7919	84324	binary;literature;signaling
28985	8562	binary;literature
51132	7321	binary;literature
25865	64689	binary;literature;signaling
2534	9054	binary;literature
333	334	binary;literature
27040	5770	binary;literature;signaling
10524	57761	binary;literature;signaling
55284	91445	binary;literature
23645	5499	binary;literature;signaling
65267	836	binary;literature
29109	585	binary;literature
152330	333	binary;literature
1822	7917	binary;literature;signaling
2295	2534	binary;literature
26151	51631	binary;literature;signaling
2534	5077	binary;literature
6303	7157	binary;literature;signaling
112869	3866	binary;literature;signaling
27185	5230	binary;literature
10254	3937	binary;literature
2885	9699	binary;literature
4087	54680	binary;literature;signaling
3329	999	binary;literature
115426	3093	binary;literature
5050	60492	binary;literature;signaling
10445	11157	binary;literature;signaling
2202	6449	binary;literature;signaling
1663	5217	binary;literature;signaling
43	8292	binary;literature;signaling
55646	7704	binary;literature;signaling
3106	84988	binary;signaling
163	27229	binary;literature;signaling
5201	9737	binary;literature;signaling
6047	7324	binary;literature
64975	84676	binary;literature
2936	64219	binary;literature
2534	2571	binary;literature
473	79868	binary;signaling
1114	6258	binary;literature;signaling
10379	1822	binary;literature
57820	57820	binary;literature
2653	84289	binary;literature
7205	84988	binary;literature;signaling
3251	55093	binary;literature
1742	9419	binary;literature;signaling
1386	5603	binary;literature;signaling
1017	9134	binary;literature;signaling
5159	5800	binary;literature
28964	7013	binary;literature;signaling
91056	9260	binary;literature
5015	6310	binary;literature;signaling
200558	7515	binary;literature
22995	23136	binary;literature
152006	51619	binary;literature
7325	9604	binary;literature
10802	9319	binary;literature
22839	25	binary;literature
6635	6635	binary;literature
220082	80817	binary;literature;signaling
1499	5782	binary;literature
6457	9398	binary;literature;signaling
5335	9103	binary;literature
10254	9802	binary;literature;signaling
56905	6176	binary;literature
5788	5829	binary;literature
51669	6303	binary;literature
2975	64400	binary;literature;signaling
4968	7508	binary;literature
124402	6133	binary;literature
10313	10313	binary;literature
10241	112858	binary;literature;signaling
3726	4089	binary;literature;signaling
149371	5866	binary;literature
207	350	binary;literature
1495	999	binary;literature
246329	54819	binary;literature
54973	9319	binary;literature;signaling
26994	5859	binary;literature;signaling
2885	4007	binary;literature
4086	51588	binary;literature;signaling
23140	6498	binary;literature;signaling
5499	5925	binary;literature;signaling
10656	3183	binary;literature
3276	84966	binary;literature;signaling
9801	9947	binary;literature
10174	27316	binary;literature
51534	7704	binary;literature;signaling
26994	54165	binary;literature;signaling
23557	3800	binary;literature;signaling
54165	7805	binary;literature;signaling
1021	4171	binary;literature;signaling
27185	2782	binary;literature
10980	5728	binary;literature;signaling
26289	55905	binary;literature;signaling
55835	8328	binary;literature;signaling
3932	5777	binary;literature;signaling;kinase
1523	274	binary;literature;signaling
1616	7329	binary;literature;signaling
4217	7534	binary;literature;signaling
55791	648	binary;literature;signaling
22999	2534	binary;literature
1912	4171	binary;literature;signaling
10413	9351	binary;literature
11127	4750	binary;literature;signaling
54708	64400	binary;literature
333	9869	binary;literature;signaling
2213	2885	binary;literature
4738	8065	binary;literature
5272	7157	binary;literature;signaling
27185	5116	binary;literature;signaling
51562	55885	binary;literature;signaling
4087	5824	binary;literature;signaling
3646	64750	binary;literature
25	9228	binary;literature
5094	55660	binary;literature;signaling
26150	3866	binary;literature;signaling
3692	5160	binary;literature;signaling
11051	79869	binary;literature;signaling;complexes
1398	4007	binary;literature
83878	9055	binary;literature;signaling
4221	4627	binary;literature
11143	7431	binary;literature;signaling
4103	5716	binary;literature;signaling
10980	9839	binary;literature;signaling
5049	5071	binary;literature;signaling
3224	4690	binary;literature
3301	965	binary;literature
25788	8697	binary;literature
5126	5126	binary;literature
23421	9400	binary;literature;signaling
6303	65005	binary;literature
3932	5793	binary;literature
10989	51588	binary;literature;signaling
55755	9882	binary;literature;signaling
51371	5690	binary;literature
27232	60491	binary;literature;signaling
5394	84641	binary;literature
5584	84552	binary;literature;signaling
1977	1979	binary;literature
25950	7341	binary;literature
79088	9404	binary;literature;signaling
7157	9587	binary;literature;signaling
4089	9375	binary;literature
1857	84080	binary;literature
11186	170685	binary;literature
1822	26155	binary;literature;signaling
2188	4140	binary;literature
26019	6230	binary;literature;signaling
6721	9230	binary;literature;signaling
3399	7551	binary;literature
23499	9378	binary;literature;signaling
2539	2539	binary;literature
11007	164592	binary;literature;signaling
56893	727738	binary;literature
7518	79886	binary;literature;signaling
5764	785	binary;literature;signaling
148581	84108	binary;literature
54476	54476	binary;literature
5915	6257	binary;literature;signaling
23060	6310	binary;literature
3315	5464	binary;literature;signaling
5292	6470	binary;literature;signaling
4014	7431	binary;literature;signaling
1915	583	binary;literature
8988	9094	binary;literature;signaling
27429	7874	binary;literature;signaling
317	842	binary;literature
6176	9551	binary;literature;signaling
7965	9255	binary;signaling;complexes
10043	9146	binary;literature
4093	8543	binary;literature;signaling
6310	84970	binary;literature
60491	7431	binary;literature;signaling
5170	5796	binary;literature
4857	5093	binary;literature;signaling
10980	6997	binary;literature;signaling
26003	868	binary;literature;signaling
5591	835	binary;literature;kinase
59307	6184	binary;literature;signaling
58487	58487	binary;literature
200523	4110	binary;literature;signaling
23287	25776	binary;literature;signaling
6275	7917	binary;literature;signaling
113174	4140	binary;literature;signaling
57819	79797	binary;literature;signaling
2534	4998	binary;literature
51280	8891	binary;literature;signaling
1915	4331	binary;literature;signaling
10477	55905	binary;literature
3093	7681	binary;literature
22978	79817	binary;literature
114822	4591	binary;literature;signaling
64170	9729	binary;literature;signaling
3643	5770	binary;literature;signaling;kinase
27185	285527	binary;literature
5094	9444	binary;literature;signaling
54778	7321	binary;literature
5433	5930	binary;literature
4688	653361	binary;literature
5782	7917	binary;literature;signaling
1017	5501	binary;literature
25	9744	binary;literature
11161	8655	binary;literature;signaling
5810	81631	binary;literature;signaling
84661	84661	binary;literature
5930	9372	binary;literature
11030	7536	binary;literature;signaling
254863	55855	binary;literature
10018	598	binary;literature;signaling
79088	80321	binary;literature;signaling
112401	842	binary;literature
11007	51760	binary;literature;signaling
1942	1969	binary;literature;signaling
7186	9787	binary;literature;signaling
55629	55802	binary;signaling
1398	80852	binary;literature
6234	83755	binary;literature;signaling
153	57120	binary;literature
3698	509	binary;literature;signaling
6638	7157	binary;literature;signaling
163	26119	binary;literature;signaling
5071	5903	binary;literature
7186	7186	binary;literature
148581	5987	binary;literature
30008	8328	binary;literature;signaling
1026	115106	binary;literature
3091	5688	binary;literature;signaling
134510	81628	binary;literature;signaling
51497	84978	binary;literature
54550	79050	binary;literature;signaling
8900	983	binary;literature;signaling
5682	902	binary;literature;signaling
2534	2971	binary;literature
7431	8553	binary;literature;signaling
403	7088	binary;literature;signaling
23774	57473	binary;literature;signaling
3093	9666	binary;literature
11232	5428	binary;literature
1859	7531	binary;literature;signaling
4733	826	binary;literature;signaling
1912	57332	binary;literature;complexes
3301	379	binary;literature;signaling
22888	7325	binary;literature;signaling
23126	6667	binary;literature;signaling
7317	8139	binary;literature
84171	9319	binary;literature;signaling
55193	57473	binary;literature;signaling
10813	399	binary;literature;signaling
10656	91746	binary;literature;signaling
84864	84864	binary;literature
6310	7534	binary;literature;signaling
159989	3437	binary;literature
10488	663	binary;literature;signaling
5787	5829	binary;literature
11067	9444	binary;literature;signaling
5498	9001	binary;literature
5272	55183	binary;literature
257218	55294	binary;literature;signaling
26019	26019	binary;literature
2948	333	binary;literature;signaling
2176	983	binary;literature;signaling
11244	4666	binary;literature;signaling
81565	983	binary;literature;kinase
3093	4281	binary;literature
3093	84231	binary;literature
1616	7048	binary;literature;signaling
23054	367	binary;literature
10236	3276	binary;literature;signaling
10534	79090	binary;literature
23532	8859	binary;literature
1398	51428	binary;literature
8409	84676	binary;literature
174	9905	binary;literature;signaling
3689	9479	binary;literature
10019	2064	binary;literature
4188	85019	binary;literature
10492	3184	binary;literature;signaling
6921	8651	binary;literature;signaling
6714	6714	binary;literature;kinase
567	7037	binary;literature
50618	84466	binary;literature;signaling
5295	8288	binary;literature
4832	6449	binary;literature;signaling
2049	4301	binary;literature;signaling
10524	998	binary;literature;signaling
10036	5295	binary;literature
55629	6256	binary;literature;signaling
2547	5272	binary;literature;signaling
142	142	binary;literature
26993	54894	binary;literature
10190	5764	binary;literature;signaling
1856	8907	binary;literature;signaling
11007	80256	binary;literature
10495	55068	binary;literature;signaling
6303	7088	binary;literature;signaling
6427	6925	binary;complexes
2030	8859	binary;literature
51366	7324	binary;literature
23230	4690	binary;literature
