#	rank	protein_a	protein_b	d_AB	s_AB
365	GP160 [HEK]	PA [Flu]	1.33027522936	0.0679512321556
366	GP160 [HEK]	NEP [Flu]	1.33560090703	0.0705479832051
367	NEP [Flu]	P6 [HEK]	1.32735426009	0.0728574200313
368	IN [HEK]	PB1 [Flu]	1.30496453901	0.0764430604856
369	NEF [HEK]	PB2 [Flu]	1.32551319648	0.0824987682445
370	GP120 [HEK]	NEP [Flu]	1.34699453552	0.0900872271412
371	GP120 [HEK]	PA [Flu]	1.34626038781	0.0920820060559
372	CA [HEK]	NS1 [Flu]	1.57978723404	0.0994738551755
373	CA [HEK]	REV [HEK]	1.48996458087	0.101123808056
374	GP41 [HEK]	PA [Flu]	1.40821917808	0.105307191623
375	GP41 [HEK]	PB1 [Flu]	1.4114713217	0.110032089286
376	IN [HEK]	PA [Flu]	1.34080717489	0.110812942316
377	IN [HEK]	NEP [Flu]	1.34569732938	0.112974170183
378	P6 [HEK]	PA [Flu]	1.36697247706	0.115204563628
379	GP41 [HEK]	PB2 [Flu]	1.39312039312	0.115833267597
380	NEF [HEK]	PB1 [Flu]	1.38461538462	0.117448849493
381	CA [HEK]	TAT [HEK]	1.4955654102	0.118517761492
382	PB1 [Flu]	p6 [HEK]	1.44541484716	0.120266037638
383	GP41 [HEK]	NEP [Flu]	1.42972972973	0.124088816648
384	NEP [Flu]	p6 [HEK]	1.4595959596	0.1302454694
385	PA [Flu]	p6 [HEK]	1.46113989637	0.134518332799
386	P6 [HEK]	PB2 [Flu]	1.36153846154	0.135395409038
387	CA [HEK]	NA [Flu]	1.7027027027	0.153328028393
388	NEF [HEK]	PA [Flu]	1.4296875	0.161048210828
389	HA [Flu]	TAT [HEK]	1.46808510638	0.169243536252
390	NEF [HEK]	NEP [Flu]	1.44341085271	0.172042636919
391	PB2 [Flu]	p6 [HEK]	1.48085106383	0.179854361192
392	CA [HEK]	M2 [Flu]	1.66147859922	0.182004915011
393	NA [Flu]	p6 [HEK]	1.63087248322	0.188679826456
394	GAG [HEK]	HA [Flu]	1.49536423841	0.190295653984
395	CA [HEK]	PA [Flu]	1.62987012987	0.196066548752
396	CA [HEK]	NEP [Flu]	1.63522012579	0.198687618046
397	HA [Flu]	NC [HEK]	1.51539491299	0.204127307351
398	HA [Flu]	REV [HEK]	1.51824034335	0.207605649106
399	CA [HEK]	PB1 [Flu]	1.64736842105	0.215037593985
400	CA [HEK]	PB2 [Flu]	1.62755102041	0.219372300226
